"SampleSize","Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"100","0.77619312","1.6728299999999962E-4","0.09000180364018212","0.0050555","x1=v1_x2=v2_x3=v1_x4=v1_x5=v1_class=class2","5.0E-7","x1=v3_x2=v1_x3=v3_x4=v5_x5=v2_class=class1","x1_x2_x3_x4_x5_class","NA"
"200","0.7840294999999999","1.689718749999995E-4","0.09263204820875696","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"300","0.7580762400000001","1.6337849999999995E-4","0.0661554915396278","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"400","0.74450482","1.6045362499999915E-4","0.03398070248422903","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"500","0.7614560160000005","1.6410690000000003E-4","0.048747139810896206","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.999999999999986E-7","x1=v5_x2=v5_x3=v3_x4=v1_x5=v5_class=class4","x1_x2_x3_x4_x5_class","NA"
"600","0.7379026799999999","1.5903074999999971E-4","0.061376179155564564","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"700","0.7313198457142858","1.57612035714286E-4","0.03783512337803103","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"800","0.7331927900000006","1.5801568749999954E-4","0.03948966082850569","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"900","0.7508923600000001","1.6183025000000086E-4","0.04776498040701237","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1000","0.7515570399999998","1.6197349999999992E-4","0.023087203721615282","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1100","0.735053192727272","1.5841663636363535E-4","0.03346819725262819","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1200","0.7418938533333331","1.5989091666666623E-4","0.02880245650415915","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1300","0.7513999938461529","1.619396538461541E-4","0.023845128117531724","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1400","0.7501194685714279","1.6166367857142742E-4","0.022895775740915628","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1500","0.740216957333333","1.5952951666666477E-4","0.020645440999719874","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1600","0.7531113674999992","1.6230848437499896E-4","0.022888625149464353","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1700","0.748219856470588","1.6125427941176155E-4","0.02878208495431317","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1800","0.7530948133333328","1.6230491666666352E-4","0.02396788004239097","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"1900","0.7470424421052626","1.6100052631578423E-4","0.02636082697939358","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2000","0.7428953199999995","1.6010674999999457E-4","0.02013424254281481","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2100","0.7439875980952377","1.603421547618995E-4","0.02619025171410165","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2200","0.7437910509090909","1.6029979545453967E-4","0.020932983057225244","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2300","0.7508082347826085","1.6181211956521241E-4","0.01880493678674388","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2400","0.7540977783333331","1.625210729166619E-4","0.017850715265775714","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2500","0.7507668943999997","1.6180320999999485E-4","0.01775717431587346","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2600","0.7446436630769232","1.604835480769195E-4","0.01376781632072021","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2700","0.7467441570370373","1.6093624074073708E-4","0.015777695108675147","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2800","0.7413547571428574","1.5977473214285356E-4","0.012705375192874359","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"2900","0.74249276","1.6001999137930692E-4","0.015221553108059503","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3000","0.7459190533333333","1.6075841666666308E-4","0.015362621762575754","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3100","0.7474813612903224","1.6109512096773975E-4","0.01095796296805958","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3200","0.7483662425000002","1.61285828124999E-4","0.015002413173685133","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3300","0.7439680387878791","1.6033793939393735E-4","0.017121059587082772","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3400","0.7457962070588235","1.607319411764697E-4","0.012717286359936247","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3500","0.7452268868571424","1.6060924285714299E-4","0.012473938744750565","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3600","0.7440298644444444","1.6035126388888786E-4","0.0069573907636835495","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3700","0.743320099459459","1.6019829729729823E-4","0.011870169736617586","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3800","0.7462486052631576","1.6082944078947393E-4","0.00575212481739754","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"3900","0.7464099415384607","1.608642115384627E-4","0.006323502516701495","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4000","0.7445762179999991","1.6046901250000076E-4","0.008374214958699569","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4100","0.7449286019512187","1.6054495731707467E-4","0.007491892546870032","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4200","0.7457028514285711","1.6071182142857272E-4","0.007438838389372008","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4300","0.7435676344186041","1.6025164534883926E-4","0.00562141460153473","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4400","0.7455641636363628","1.6068193181818335E-4","0.004260438028153605","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4500","0.7456710968888881","1.607049777777797E-4","0.002708251031588941","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4600","0.7453022947826078","1.6062549456522055E-4","0.0018079493485161416","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4700","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4800","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"4900","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5000","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5100","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5200","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5300","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5400","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5500","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5600","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5700","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5800","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"5900","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
"6000","0.7453889999999989","1.6064418103448492E-4","3.4171943677557405E-16","0.005868","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1_class=class1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2_class=class5","x1_x2_x3_x4_x5_class","NA"
